subjid,date,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-NaN_cue-cond-trial.nocue
12,101817,592.5,728.75,587.9,618.75,616.25,588.6363636,854,756.25,670.5833333,613.1818182,675.25,799.5,717.0909091,580,837.3333333,550.2727273,601.5,687.5,588.0833333,819.7,625.5,457,645.6666667,691.75,618.75,492,552.25,532.5,452.8181818,765.5833333,724.3333333,593,803.9,561.25,845,564.4545455,595.75,692,655.0833333,719.4444444
15,101817,801.25,620.5,911.3,834.5,912.25,702.8181818,779.6666667,889,803.2,806.4166667,1175.75,1115.666667,976.5454545,851.6666667,978,931.7272727,868.6666667,998,949.6666667,837.3333333,813.5,1065,761.3333333,813.25,969,680.1818182,936.25,856.3333333,725.9090909,894.6,903.5,977,889.8181818,991.75,1065.5,972.5833333,1071.75,1020.666667,875.5,1188.666667
16,101917,1029,929.3333333,935.3636364,840.75,1206.5,767.5454545,998.75,890.25,809.25,876.6666667,984,824,1018,960.75,955.25,884,978.3333333,973.5,904.6666667,983.3333333,977.75,1005,958.0909091,897.5,1053,756.5833333,880,887.75,760.0833333,989.3333333,981.75,902.5,928.3333333,919.5,996.5,863.9166667,885.75,985.5,874,1005.083333
19,101917,663.5,733.75,886.9166667,651,751.5,706.7272727,714.5,1028,718,747.5833333,1098.333333,1263,941.8888889,836,1149.333333,869.7,989,969.75,851.375,968.7272727,721.5,700.75,766.5833333,653.5,833,683,753.5,901.25,701.1,804.5833333,1092,991,1038.818182,654.6666667,887,936.4444444,839.25,1183.666667,841.9,974.4
27,101917,574.5,580.5,776.25,667.75,672,637.7272727,687.25,567.25,616.75,609.5833333,722.75,773.5,663.8181818,725.6666667,805.6666667,654.2,674.5,715,567.6363636,665.3636364,619.75,711.75,598.5833333,559.5,690.3333333,545.75,668.75,653.5,525.4545455,613.8333333,700,650.5,638.2222222,657.75,716.6666667,601.9,603.75,768.75,542.9166667,710.2222222
29,101917,513.25,496.25,533.3,520.25,459.5,481.7777778,604.5,671.5,527.8333333,522.75,612,863,620.5,640,661.6666667,595,557,791.3333333,524.5,595,503,446.75,519.0833333,593.75,697.25,445.2,432,541,455.3333333,569.3636364,742.3333333,556,604.3333333,478,740.3333333,533.8181818,518.5,624,541.0833333,645
30,101917,752.75,732.5,868.3333333,921,828.3333333,719,928.3333333,1242.5,728.7777778,871.1111111,nan,nan,765,nan,nan,835,824,611,767.3333333,789.5,764.5,699.5,726.2222222,776.75,813.3333333,671.75,705.75,1090.666667,691.3636364,844.4444444,nan,663.5,520,579,nan,466.5,792,nan,716,637
32,101917,584.25,593,673.5454545,649.75,655,586.0909091,606,733.75,576.9166667,583.25,656.75,982,682.0833333,678.5,810.25,570.9166667,645.5,716.5,614,797.3333333,580.5,688,599.3333333,604.6666667,760,501.7777778,636,790,509.6666667,705,780.5,643.75,672.5,657.25,754.75,616.5454545,593.75,802.75,625.5833333,738.9166667
34,102117,688.25,661.25,779.75,1088.333333,730,780.7777778,708.5,759,816.0909091,788.0833333,874.5,1004.25,783.5833333,729,917.25,763.25,697.5,820.75,798.5833333,796.0833333,914,656.5,717.0909091,702.5,812.75,655.4545455,1027,1015.666667,703.6666667,740.9,963.25,923,804.0833333,769,1101,808,746.75,941,747.2727273,893.6363636
35,102117,755.75,694.25,712.3333333,393,590.6666667,626.5,647,775,708.75,687,863.5,947.6666667,927.5,720.6666667,923,613,646.5,604,707,495.5,692.5,865.6666667,715.5,710.3333333,877.6666667,691.75,631,806,663.1428571,854.75,nan,686,565,637,nan,727,826,1094,1063,824
38,102117,694,518.75,714.8181818,354.75,572.3333333,618.2,405.5,611,537.7,512.9090909,665,404.5,569,454,598,606.125,524,764,613.1,695.8571429,544.75,618,514.875,545.3333333,817.3333333,521.25,467.6666667,641.6666667,523.6666667,658.875,836.5,573.3333333,641.2,675.3333333,529,592.3333333,464.75,848,552.7,646.5
39,102117,683.5,669.25,650.75,517.25,702.3333333,502,573.75,579.75,491.6666667,604.6666667,654.75,705,706.4166667,781.25,789.5,541.6,724.75,835.25,527.6,637.9,609,650.75,627.5,596.25,678.75,511.8181818,442.6666667,617.5,461.3333333,675.4166667,776.3333333,811.25,696,712.75,748.5,526.6363636,586,745,529.2,768.7272727
41,102217,403.5,488.75,604.5,389,608.6666667,533.5,427,704.25,579.5555556,583.0909091,411,515.3333333,524.875,504.75,607,381.8,401.3333333,446.3333333,537.7142857,441.25,nan,363,591,nan,373,nan,nan,1182,498,649.3333333,nan,nan,518.5,431.5,nan,483,nan,426,332,nan
47,102217,401.25,470,564.3,430.75,785.25,465.4,531,597,560.0833333,450.3636364,662.75,1007,671.1818182,740.25,761.5,586.2,503,600,591.8,525.3,446.5,496,515.0909091,526.5,816.5,477.9090909,531.3333333,566,474.2727273,563.6666667,610,431.3333333,595.4545455,568.6666667,845,574.2727273,626.5,701.6666667,528,689.7142857
48,102317,554.25,535.75,597.9090909,480.75,743.5,500.3636364,748.75,584,606.1818182,716,653.5,792.5,676.8333333,762.25,735.3333333,562.5833333,703.5,789.75,664.8181818,782.3636364,570,484,601.2727273,690,679.25,507.0833333,713.75,563.3333333,464.2,661.7,917.75,812.5,733.6666667,607,728,546.5454545,637.75,649,639,765.1666667
50,102317,673.25,623.5,703,621.75,775,615.0909091,670.75,722.25,609.2727273,688.5833333,847.75,1080.5,763.5,745.5,868.75,577,683.5,818.25,664.1666667,762.0833333,705.25,590,655.3333333,720.5,726,516.1666667,592.25,689.5,550.8333333,666.2727273,954,798.75,801.0833333,729.25,835.5,730.3636364,695.75,794.5,635.8333333,859.75
56,102417,605,668,622.4444444,647.75,839.75,599.3,655.25,768.5,644.0833333,679.25,744.75,878,853.8333333,946.75,798.25,740.9090909,658.25,1090.75,686.2727273,781.4166667,721.3333333,674.75,720.8333333,754.5,714.25,611,684,763,592.75,739.1818182,814.3333333,688.25,828.4545455,723.5,935,834,723.75,855.25,712.5,910.6666667
58,102417,556.25,598,620.75,518.3333333,676.6666667,586.3636364,584.75,760.25,567.9166667,662.75,777.5,nan,708.9,854,811.3333333,649.9090909,654.5,749.6666667,680.5833333,765.5833333,636.5,710.75,602.9166667,612.3333333,697.5,555.5454545,679.5,691,547.75,741.25,706.3333333,673.75,749,702.25,823.25,703.0833333,721.5,762.75,642.5833333,748.8181818
60,110117,635.75,635.5,658.5833333,644.5,794.25,592.6363636,778,898.75,635.75,692,629,975,726.6666667,813.25,819.5,624.7272727,652.75,702,653.9166667,713.4545455,677.5,673.5,716.9166667,699.25,746.75,575.75,737.5,743.75,545.6666667,721,815,792.25,791.2727273,693.3333333,938.75,702.3636364,674.75,759.3333333,692.5833333,773.25
61,110117,294.3333333,375,449.7142857,323.6666667,408.5,296.4,381,370.5,303.6,401.6666667,388.6666667,411,344.3333333,370.6666667,395.75,307,393,291.5,337.6666667,444.4,nan,288,nan,363,347,nan,nan,154,573.5,258.3333333,nan,nan,426.5,734,nan,298.5,nan,555,459.5,nan
63,110117,729.5,714,738.1666667,707.5,767.25,623.7272727,718.5,790.75,591.5,673.5,740.75,907.25,755.75,817.5,890,630.75,622.5,760,656.0833333,771.5,735.25,589.25,675.4166667,659,812.25,562.9166667,683.75,714.75,656.6666667,759.5833333,834,698.5,742.8333333,793.25,754.25,672.5,682.5,756.75,702.25,790
64,110117,563.5,616.75,604.6363636,532.5,658.25,544.3636364,556.3333333,711.25,599.4166667,641.1818182,713,1028.75,750.6666667,772.25,914.5,636.9166667,691.75,738.25,709,713.6666667,608.75,693.25,598.5833333,739,642.75,512.0909091,700.75,705.5,577.3,717.8333333,795,711,718.5,654,785,680.5,703,702.5,696.4545455,785.9166667
67,110117,649,730.6666667,817.25,753.25,794.5,725.4545455,815,751.5,724.3636364,801.4545455,761,1287.666667,892.0909091,1024.333333,1199,657.2,742.25,894,813.1818182,938.25,822.3333333,777.6666667,745.5,991,1034.333333,846.6666667,923.75,871.25,652.1666667,945.7,1082.666667,969.5,997.1818182,1153,1217.333333,917.6,882.3333333,1038,909.5454545,951.25
68,110117,590,603.5,571.5454545,521.5,586.3333333,581.4545455,590.3333333,624.25,606.1666667,585.5833333,736.5,818.75,799.6363636,723,810.75,667.3636364,618.3333333,933.25,714,735.7272727,798,535,582.3333333,727.25,778.25,526.9090909,598,813.75,536.9166667,617.6363636,888.5,659.5,793,726.5,924,684.3,613,822.75,700.6666667,758.9166667
71,110117,583.5,733.75,667.8333333,647.25,731.75,622.4545455,709,620.25,584.75,637.6666667,720.5,705,758.6666667,795.5,855.25,702.6666667,765.25,897.5,712.6666667,822.4166667,676,615.25,754.25,672,871,611.3333333,734.75,780.25,656.7272727,799.7272727,925.3333333,702,769.0833333,778.5,789.6666667,746.0833333,674.25,1002.25,735.4166667,824.9090909
72,110117,733.5,764.25,808.5833333,719,849,763.3,886.75,955.25,700.1666667,715.0909091,912,1248,840.9090909,954,936.25,811.5,766,1076.25,888.7272727,938.0833333,781.75,854.75,814.2727273,821.25,908,672.75,743.75,834.25,649,762.8,1255,776.25,945.5,921.6666667,1014,837.6666667,849.25,1004.75,857.5,1017.166667
74,110117,738.25,615,723.75,690.75,724.25,767.1818182,704.75,815.75,683.5833333,653.5,863.25,1055.666667,785,843.25,958,667.7272727,819.25,926.25,666,877.75,649,670.25,629.5833333,913.25,751.25,651,702.75,901.25,698.5833333,859.1,995.5,717.5,919.3333333,874.25,1155.666667,746.4,789.6666667,1077,710.6363636,918.9166667
75,110117,1103,909.25,900.3333333,746.75,1140,972,1042.75,877,870.3333333,864.1666667,952.25,1002.666667,1027.75,917.5,1040,932.75,814.5,1283,910.75,1010.636364,909,1072,987.1818182,858.25,1066.75,843.4166667,922.25,960.6666667,805.4166667,968.3333333,1056,924.6666667,944.6,1094.25,1030,1014,885,906.25,886.3636364,1050.333333
76,110117,740.25,871,925,837.25,837.25,756.6363636,825.75,1008.5,779.8333333,841.0833333,1055.5,1292.666667,1049.333333,971.5,1182,968.4166667,895.75,1034.75,911.5833333,984.3,823.75,767,842,847,812.25,703.6363636,800.5,922.25,691.8333333,898.3333333,1052.25,971.5,1033.25,929.25,1123.5,933.8333333,987.5,1066.75,969.75,1072.636364
78,110117,467,411,551.0833333,439,563,458.2727273,463.25,541.25,448.6,417.6363636,533,895,696.2,573.25,617,556.4545455,472.75,570,513.8571429,572.4444444,508.75,532.3333333,523.1,458,528.25,485.3,508,528,463.0833333,541.6363636,561.6666667,581,556.375,518,667.5,600,660,557.6666667,544.6666667,611.6
79,110117,772.25,789,654.0833333,867.75,803,606.3,723.6666667,737,603.9166667,704.4545455,685.5,1035.666667,737,594,780,669.0833333,645.5,804,738.6363636,736.6666667,623,606.75,693.5833333,694.25,749.5,563.6666667,700,849.5,591.9166667,698.5833333,1007.25,661.6666667,765.4,627,850.5,668.8333333,688.75,864.75,708.9166667,840.6666667
85,110117,811.5,841.75,836.5454545,666.75,849.5,655.8181818,766.75,893.5,744.75,761.6666667,985,927.5,889.8181818,934.5,914,771.25,759.3333333,1006.75,852.1818182,819.4545455,734.75,683,819.1666667,759.3333333,872.75,642.75,711,819.25,609.4166667,765.5833333,871.25,991,834.4545455,737.25,798.75,753.0833333,801.75,917,756.7272727,840.9166667
89,110117,419.5,427.75,544.5,409.25,556.6666667,480.9090909,365.5,510.5,416.7,452.6363636,621,762,571.4285714,514.5,587.6666667,542.7,418,481,513.8181818,557,460.5,488.3333333,466,487,470.3333333,413.4545455,475.25,561.6666667,397.3333333,566,609.5,524.3333333,501.5,576,642.6666667,533.2727273,535.6666667,506,508.3333333,621.2857143
92,110117,905.5,969,1015.166667,774.5,922.5,925.0909091,1011.75,1069.25,872.9166667,950.75,1086.75,1247.25,1063.416667,1055.75,1395,963.75,966.75,1025.25,966.5,1060.833333,973.5,923.5,891.1666667,947.75,1022.25,709.3333333,999,1071,784.5833333,873.8181818,1116,856.5,1076.9,990.25,1115.333333,1002.583333,1046.5,1242.25,920.6666667,1177.25
93,110217,1207,1116,1084.909091,1051,540,957.7272727,1146,716.25,1007.818182,963.3,1470.666667,1558,1153,813.5,1358.25,1027.727273,896.3333333,1167.333333,1034,1034.333333,1027.333333,886.6666667,1171.6,1345.75,1263.75,1072.416667,1136,1018,901.8333333,1496.1,1272,1589,1461.6,1409.666667,1155.333333,1238.333333,1148.333333,1268,1053.363636,1287.875
94,110117,637,568.25,680,583.5,638.25,564.4545455,595.5,597,594.0833333,583.0909091,720.3333333,879,686.6,825,754,611.5555556,661.3333333,714.25,583.6666667,657.4166667,628.25,683.5,627.25,627.5,639.6666667,578.4545455,595,617,546.8333333,648.7272727,728,761,717.2727273,657.75,763.25,658.8,659.75,796.75,623.8,720.6666667
95,110117,nan,nan,438.5,455.5,nan,105.75,246,461,278,622,546.5,378,522.5,812,939.5,221,nan,667,299.3333333,509.8,24,nan,977,nan,568,38,nan,336,321,700.6666667,265,472,735,nan,144.5,957,nan,nan,154,349
96,110117,825,1087.5,845,503.6666667,659.25,815.2727273,892,737.3333333,699.6,785.25,951.5,1139.25,902,911,982.3333333,801.8181818,495.3333333,948.75,877.9166667,698.6363636,872.5,786.75,739.2,921.6666667,809.25,884.1666667,932,763,605.3333333,866.5,972.3333333,563.5,747.7272727,1063.5,909,832.2727273,843,1049.5,739.1666667,926
100,110117,638,627.3333333,693.6666667,525.75,606.25,600,583.5,607.5,544.75,597.0833333,697.75,991.5,783.25,785,848.25,685.9166667,646.25,757.25,654.9090909,701,580.75,630.25,574.25,792.5,696,628.25,652.6666667,669,559.8333333,738.9166667,747.3333333,668.6666667,743.1818182,627.25,744,710.5,631.5,780,660.75,762.1666667
101,110217,541.75,657,672.6363636,691.25,630.6666667,634.4,783.25,773.5,561,722.0833333,744.6666667,1069,742.0909091,1129,929,743.3333333,792.75,800,689.875,743.9,587.5,659.75,682.6363636,852.3333333,692.75,593.5833333,643.75,861.75,577.6666667,661.3636364,934,703.6666667,782.9166667,716.5,877.3333333,705.9090909,530.5,767.3333333,735.3,739.3
103,110217,707.5,644.75,1055,526.25,906.6666667,630.7,550,669,521.1,711.3636364,715,658,803.6666667,675.75,997,636.875,732,910.3333333,818.3333333,866.6666667,1164.333333,705,819.9,984,932,801,774,829,724.375,874.5,nan,1108,1540.5,1674,nan,869.5,810,786,768.5,829
106,110217,457,404.5,471.8,393.75,524.25,424.6,421.3333333,471.5,424.8,448.8181818,534.6666667,518.25,547.8888889,478,545.3333333,498.7777778,392,454,593,486.2857143,494.5,505,470.8888889,515,563,468.7,449.6666667,486,449.8181818,512.8,nan,446.5,563,417,nan,472,557,nan,462.5,426
109,110217,693,687,632.1818182,666.5,644.25,527.1818182,690.25,819.25,564.1666667,716.75,758.25,728.5,700.4,842.5,787,595.7272727,781,650.75,627.3333333,656,542.75,720.25,654.8333333,564,719.75,524.5454545,601,738,539.3333333,603.1818182,694.3333333,652.25,709.8333333,591,845,581.7272727,652.25,731.75,658.25,732.9166667
110,110217,482,633.75,614.6666667,535.5,589,530.2,599,775,507.6,538.8181818,592.3333333,994,677.6363636,792.3333333,776.75,642.8571429,563.6666667,814,607.7777778,657.4,576.25,558,566.5833333,595,652.25,482.5,501.75,621,483.8333333,610.7272727,873,739.6666667,698.5555556,676,875,609.6666667,557.5,766.25,620.8,734.25
111,110217,708,763.3333333,875.8888889,698.5,836.3333333,735.9090909,687.5,924.25,741.9090909,781.0909091,970.75,1199,984.4444444,1140,1024.25,978.8333333,813.3333333,931,955.7,1004.7,994.6666667,894.3333333,761.1,829.5,992.25,666,711,1022.5,641.6,870.5,981,860,983.4444444,783.3333333,1246.5,900.3333333,960.6666667,938.5,940.6666667,1139.125
112,110217,572,508.5,685,247.3333333,586.5,443,262.5,491.6666667,371.8888889,323.8888889,871.5,213,470.8333333,231.6666667,nan,337.375,969.5,592,558.3333333,328,nan,371,768,132.5,687,527,682.3333333,nan,250.4,522,158,nan,258.6666667,534.6666667,nan,797.5,451.5,293.5,538.5,nan
114,110217,656,675.5,664.1818182,606,739,620.9090909,737.5,692,706.5833333,686.0833333,762.75,954.75,781.5833333,815.25,790.5,764.0833333,735,785.25,760,796,660.75,658.75,662.8333333,756.5,663.75,630.4166667,645.5,691,629.6666667,707.75,832,752.75,827.25,772,810,767.25,702,769.5,714,837.5
115,110317,564.75,643.75,572.6,705.75,679.6666667,620.6666667,982.3333333,899.5,643.3333333,633.7,nan,nan,558,nan,nan,763.5,568,567,615.3333333,541,660,652,641.6363636,700.75,723.6666667,678.9166667,758.5,699,676,724.4444444,nan,584.5,567,494,nan,434,534,nan,778,564
117,110317,146.3333333,nan,277.3333333,130,179,174.4,133.5,164.5,688,217.375,277.3333333,55,189.1428571,342.5,148,262,147,550.5,294.6666667,218.1428571,83,101.5,397.1666667,180,115,230.1428571,105.5,233.5,164.3333333,136.6666667,293,223,213.375,307,36,372.6,248,620,172.6,302.4285714
122,110517,572.5,610.5,695.3333333,556.75,690.25,586.6363636,576,725.25,604.9166667,670.2727273,688.25,854.5,711.6666667,735,833,632.5833333,664.75,689.25,627.3333333,734.25,560,682,608.25,562.75,700.75,536.5,590,604,554.8333333,667.3333333,689.5,683.5,688,664.75,776.5,658.9090909,674,729.3333333,623.0833333,792.1818182
125,110617,644.25,543.5,678.3636364,671.3333333,733,716,565.3333333,845.3333333,663.5,689.1,761,695,783.2857143,893.5,806.5,702.6666667,701,944,842.3333333,775.3333333,811.6666667,635,702.4166667,696.75,965,799.2,597,767,692,839.5,nan,812.6666667,793.4,820,805.5,726.7142857,707.5,788,832.8333333,842.3333333
127,110617,688.25,898.5,921.8333333,719.3333333,842.25,811.5,829.25,1009,857.6363636,815,745.5,1292.666667,1069.4,925.25,1254.5,928.6666667,635,906.5,844.9,971,1261.666667,807.3333333,844,836.25,857.5,717.7,795.25,862,640.7272727,896.6363636,929,709.5,906.3636364,711.6666667,843.25,961.4,915.6666667,926.5,863.6666667,1159.916667
128,110617,766.5,749.25,772.8181818,550.25,707.75,638.8181818,711.75,628,557.5,610,820,842.5,722.2,756.75,732.25,600.25,667.75,703.5,595.3333333,715,854.75,767.75,667.9166667,591.75,634,543.75,627.25,748.5,501.1666667,716,792.25,670.75,762.75,684.5,756.5,696.9090909,623.75,764.75,563.75,797.75
129,110617,763.5,771.6666667,782.9,910.25,830,712.4545455,881.75,867,789.5,896.875,903.75,804,897.9166667,905.6666667,809.5,899,728.25,862.75,881.1666667,857.7777778,900,646.6666667,810.4444444,623.3333333,758.75,704.2,1022.25,713.75,677.6363636,903.9090909,927.5,843,857.7272727,807.5,831,836.5555556,743.75,832,764.3636364,910.1
131,110617,669,755.25,683.8333333,792,794.5,686,723.25,708.5,717.0833333,713.75,870.25,885.5,872.6666667,1047.5,884,810,803,806.6666667,812.2727273,783.7272727,670.75,643.5,729.25,796.75,662.5,669.5,624,682.25,664.75,755.6666667,1067.666667,762.75,851.75,724.75,818.3333333,835.75,727.75,795.5,822.1666667,880.5555556
133,110617,890.25,662.25,798.25,608.25,1049,656.6363636,782.5,649.5,776.0833333,661.9090909,890,815,750.25,900.25,973.75,606.6363636,921.5,999.75,737.3333333,773.0909091,656,767.75,866.5,662.5,745.5,541.8181818,624.25,690,621.9166667,723.0833333,709,784,879.2727273,841.75,791,627.8333333,867.75,1323.75,919.8,949.4545455
134,110617,636,660,693.7272727,581,673,587.3636364,658.25,760.75,576.6666667,632.6666667,741.75,885,779.3333333,718.6666667,993,706.5833333,636.6666667,841,647.3636364,765.6363636,649,595.75,627.1666667,723.5,791,542.5,550.75,734,530.5,721.8181818,864,719.25,806.6363636,654.5,873.3333333,695.8181818,689.25,839.5,638.0909091,735.0909091
135,110617,510.25,528.5,628,567.25,684.25,544.1818182,648.25,604.25,588,581.0833333,683.25,789.25,714.6666667,694.25,845.25,643.3333333,573.6666667,761.25,604.9166667,716.8888889,599.75,571.5,568.9166667,598.25,708,501.3636364,656,602,530.25,653.4166667,763.75,633.5,676.4545455,707.25,749.75,634.0833333,646.5,799.75,654.2727273,708.7
136,110617,504.25,567.25,560.8181818,489.5,552,520.9,626.25,620.25,450,515,536,833.5,671.25,643.5,796.25,490.6666667,518,648,554.7,683.1,600.25,495.75,515.6363636,528,567.75,476.1666667,492.5,504.25,545.4166667,599.8333333,648.6666667,586,573.7777778,636.6666667,692.5,513.1666667,575.6666667,637.75,607.25,662
137,110617,563.25,448,703.6363636,462.75,616,498.1,515.3333333,536.25,524.5833333,485.9166667,709.25,865,758,910,697.3333333,692.25,616,724.3333333,650.9,656.1,520.5,569.5,544.1666667,537.5,696.75,519.3333333,569.5,570.75,512,632.5,629,676.75,702,638.3333333,785.6666667,654.0909091,661.25,760.6666667,497.1818182,770.2
139,110717,nan,nan,738.75,nan,279.5,107.25,180,120,224.3333333,95.33333333,144,nan,369.3333333,308,143,187.5,216,429,108,759.5,669.3333333,157.5,694.3333333,510.5,88,90.75,229,nan,90,176,162.5,173,112,224,391,310.7142857,248,175,1397,98.66666667
140,110717,585.75,707,654.3636364,570.25,718,523.1818182,593.25,621.75,548.5454545,617.5833333,721.6666667,1022.25,772.1,807.25,769.5,606.9090909,596.3333333,735.5,641.5,812.4166667,662,557.25,609.4,658.75,695.75,525.9166667,576.5,659,522.75,729.9090909,844,608,770.9166667,659.6666667,916.5,688.9166667,634.75,819.75,639.3333333,779.25
144,110717,583,657.75,590.8181818,602.5,596.75,518.9090909,632.25,647.25,550.1818182,625.5833333,688.5,nan,855.75,643.75,915,614.7272727,565,711.25,582.0833333,775.75,606.5,576.5,559.4166667,631.5,692.75,480.6363636,580,643.5,468.3333333,676.0833333,776,662.5,733.5,734.5,860.25,633.0909091,634.25,670.6666667,677.1666667,835.3
145,110717,530,699.25,671,529.75,662.75,571.5454545,614.5,647.25,520.6666667,604.8333333,628,845.75,686.4166667,705.3333333,746.5,551.8333333,567,763.75,617.4166667,634.75,605.5,672.75,595.5833333,574,628.75,489.0833333,549,679,477.1666667,631.75,705.75,621.25,653.4545455,643.5,678.75,564,614.25,702,494.25,680.5833333
147,110717,734.25,933.5,894.2727273,720,1087.75,899.2,878,1105.5,904.6666667,849.3333333,1117,1040,1175.454545,1134.5,1211.25,1091.583333,883.75,1001.5,1052.727273,1047.181818,874.25,1027,860.3333333,811.25,1015,668,752,984,753.3333333,864.4166667,1069,948,1035,1158.25,1124.75,998.0833333,973.75,1063,1056.583333,1153.083333
149,110717,709,705.5,826.8333333,714.75,743.5,668.1818182,700.5,674.75,683.9166667,727.9166667,898.25,1024.333333,840.6666667,893.5,986.5,801.3333333,814.75,920.5,818.0833333,846,804.75,804,743.5,926.5,792.75,710.4,831.75,720,673.0909091,826.1666667,962.25,954.75,921.3333333,781.5,825.3333333,737.5833333,672,807.25,787.5454545,935.25
151,110717,578,501.25,579.7272727,510,576.5,513.4545455,577,740.75,476.1666667,559.3333333,694.5,745.75,585.6666667,696.5,718.75,507.75,529,710,548.9166667,652.6363636,558.5,492.5,513.25,580.75,746.25,443.4166667,564.25,620.5,451.75,564.9166667,576,671,603.0909091,605,722.5,568.9090909,502.5,675.25,577.4166667,651.1666667
157,110717,417.5,56.33333333,87.2,470,349.5,360,244.3333333,1278,207.3333333,328,554,512.6666667,202.8571429,753,147.6666667,358.5,57,256,234.625,272,346,540.6666667,349.3333333,87,127,334.875,242,163,293.8571429,226.8571429,126,nan,162.5,303.3333333,160,232.8,283.5,284,215.2857143,432.1666667
162,110717,527.3333333,690.5,627.7272727,785.25,763.75,695.6363636,714,738.5,609,688.5833333,686,950.6666667,714.3636364,881.25,861.75,731.25,612.5,752,702.75,819.9166667,677.25,658.75,693.5833333,736,730.75,614.3333333,688.25,798.75,642.0833333,818.0833333,869.25,652.3333333,863.0833333,761.75,942.75,665.9166667,678.75,913.5,667.6666667,840.7272727
178,110717,679.75,758.25,872.75,695,796.5,831.9090909,911.75,793.25,757.6666667,787.1666667,866.6666667,814,832.4166667,918,958.75,699,812,1058.5,845.0909091,919.6666667,753.3333333,822,736.0909091,1111.5,1072.25,667.75,698.75,885.3333333,676.8333333,845.25,1075.666667,954,891.8181818,885.5,902.75,834.1666667,707.25,1002.5,769,962.5
181,110717,584.3333333,814.75,679.1,650.5,1088,655.125,958,649.3333333,649.6666667,737.8,nan,493,641,nan,1404,510.5,508.5,569,766.25,825,732.75,782.6666667,795.7,669.6666667,970.6666667,631.4,670.75,781.6666667,648.9090909,771.8888889,1675,582.5,879,693.5,nan,677,974,nan,614,739
182,110717,687.25,873.25,815.9166667,740.75,922.75,752.1818182,932,825.25,793.5833333,858.5,992,1066.666667,893.5833333,897.25,1038.75,891.6666667,1072.5,897.75,869.5833333,971.4166667,841,933.75,910.5454545,919.75,935,759.6666667,774.25,989,736.5,981,1098,916.75,939.5,808,1007,841.4166667,915.25,919.75,849.9166667,1073.833333
188,110717,1026,979,1113.888889,1211.5,1098.333333,1102.3,973.25,1361.25,1106.666667,1182.444444,1390.5,nan,1209.5,1506,1678,1098,1085.5,1324.333333,1215.5,1176.2,1083.666667,1138.333333,1202.5,1239.75,1017.333333,1126.545455,1084,1151.5,1154.363636,1300.142857,nan,938,1335.5,946,1625,1347.5,1284.5,1524,1310.75,910.5
